dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
WallFollowingRobotNavigation.arff,1,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,,,,97.3057184751,2.6942815249,0,95.1923076923,95.8837772397,99.1360691145,98.6436950147,0.9779858435,209,141.2,53467144,53466925.6,1,0.5,13371208,13371176,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,,,,89.132797218,10.867202782,0,89.6396396396,92.7905308465,83.5079977937,89.132797218,0.886419004,238,221.6,66834336,66833694.4,1,0.2,13370528,13370492,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,,,,80.6729758149,19.3270241851,0,84.8526332743,85.4443723646,71.875,80.6729758149,0.7773879263,908,869,613875664,105658603.2,2,1.4,17293328,12363139.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,,,,78.77,21.23,0,88.4039900249,89.8605830165,99.5159023476,99.135,0.9523127824,542,451.8,120946624,120919868,6,5.8,17294112,17290308,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,89.0874882408,10.9125117592,0,93.8713592233,93.4743202417,78.5562632696,90.169332079,0.8658546129,67,36.6,17278344,15549948,1,0.3,17279816,13823484.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,96.3159824047,3.6840175953,0,92.7823050058,96.4891041162,98.6609071274,98.332111437,0.9766804031,216,144.3,51834104,51829011.2,1,0.4,17282480,3809173.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,90.0673766572,9.9326233428,0,91.0821290095,92.6829268293,86.0452289024,90.0673766572,0.8986386578,239,225.4,69112376,67384324.8,1,0.2,17281832,-3021298.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,80.6940063091,19.3059936909,0,84.5625798212,85.9065844956,71.0825358852,80.6940063091,0.7698658972,967,908.1,844949752,-206740408.8,2,1.1,16511208,13694850.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,77.975,22.025,0,88.3084577114,89.9873257288,99.5106969965,99.135,0.9504851697,500,436.9,145732728,122192916.8,6,5.8,11226320,11226291.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,88.8052681091,11.1947318909,0,93.8713592233,93.4743202417,78.5562632696,90.169332079,0.8528976722,39,36.6,11210560,11210322.4,1,0.2,11212024,11211992,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,96.9758064516,3.0241935484,0,94.5497630332,96.6101694915,99.0064794816,98.6436950147,0.9803742044,264,159,56051232,54929978.4,1,0.3,11214688,11214656,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,89.8717670072,10.1282329928,0,89.9518238128,93.7589670014,83.8940981798,89.8717670072,0.8918524232,241,222.7,67261400,67261162.4,1,0.3,11214008,11213972,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,80.5888538381,19.4111461619,0,84.4662517951,85.8498216023,70.8881578947,80.5888538381,0.7792954776,975,897.9,495321040,50142630.4,2,1.1,11435224,10263837.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,78.625,21.375,0,86.8711656442,89.7338403042,99.4430274322,99.06,0.9523244268,541,461.6,130496352,125836697.6,6,5.9,9327560,9327531.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,,,,91.7215428034,8.2784571966,0,95.2150211993,94.9848942598,83.2271762208,92.380056444,0.9026279498,217,184.5,74491392,57730885.6,1,0.3,9313264,9313232,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,,,,99.4868035191,0.5131964809,0,99.156626506,99.6368038741,99.848812095,99.8167155425,0.9974778918,804,761.7,260719816,-169710052.8,1,0.5,9315904,9315820.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,,,,91.1106281243,8.8893718757,0,91.6345817291,93.9024390244,86.8174296746,91.1106281243,0.9160544244,1518,1476,316586000,-120360391.2,1,0.4,9315168,9315127.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,,,,82.3711882229,17.6288117771,0,82.4643864343,92.4748621473,63.7410287081,82.3711882229,0.7744265342,6163,5758.4,834731984,-194152331.2,1,1,16718560,12573504,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,,,,83.56,16.44,0,91.8787878788,96.0709759189,99.6512414762,99.51,0.9837087025,2053,1978,540431416,78760117.6,6,6,12884952,12882832.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,91.4393226717,8.5606773283,0,94.8098974049,94.9244712991,81.7409766454,92.0037629351,0.8940622575,189,182.7,77196440,72049799.2,1,0.5,12867864,12867832,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,99.4868035191,0.5131964809,0,99.156626506,99.6368038741,99.848812095,99.8167155425,0.9974778918,817,799.8,334516600,-94980242.4,1,0.2,12870528,-646672,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,92.0452075636,7.9547924364,0,92.2245467225,94.8708751793,87.6999448428,92.0452075636,0.9306449673,1630,1602.4,398848032,-35796485.6,1,0.3,12869848,12869812.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,82.6603575184,17.3396424816,0,82.731884058,92.5802789491,64.3690191388,82.6603575184,0.7712041949,7398,7134.6,858773704,-147815128,2,1.1,16916432,12496324,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,83.7,16.3,0,93.5687263556,94.0430925222,99.7345270939,99.51,0.9745367617,1435,1258,541851600,-16718340,8,6.3,10855368,6339511.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,90.9219190969,9.0780809031,0,94.6191051995,94.5619335347,81.1040339703,91.5804327375,0.8758975247,172,167,83232392,78030154.4,1,0.3,10405856,10405824,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,99.4134897361,0.5865102639,0,98.6794717887,99.5157384988,99.7624190065,99.7250733138,0.9967260053,739,728.9,353736392,-75812759.2,1,0.2,10407768,-726972,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,91.9365355358,8.0634644642,0,92.0640445527,94.8708751793,87.4241588527,91.9365355358,0.9275169527,1650,1533,416075912,-15502342.4,1,0.3,10405664,9365109.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,82.6919032597,17.3080967403,0,82.9062317997,92.3451183912,64.8923444976,82.6919032597,0.7765956877,7721,7460.5,853561720,-135458596,2,1.2,17434960,10193011.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.5,DAC,Distance,J48,,,,,,,,0,,,83.99,16.01,0,93.0174563591,94.5500633714,99.7085003383,99.505,0.9774571022,1616,1404.2,686412744,133038162.4,7,6.1,13433048,11210856,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,,,,91.3452492944,8.6547507056,0,94.8098974049,94.9244712991,81.7409766454,92.0037629351,0.8824824729,107,57,18493424,10171467.2,1,0.2,9248504,9248472,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,,,,98.8086510264,1.1913489736,0,97.8494623656,99.1525423729,99.6112311015,99.5417888563,0.9938115459,212,186.3,64731592,56405220.8,1,0.4,9251168,9251136,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,,,,91.3714409911,8.6285590089,0,92.4086555516,93.4361549498,88.1963596249,91.3714409911,0.9173024846,345,331.6,73973304,65651354.4,1,0.1,9250488,9250452,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,,,,81.9295478444,18.0704521556,0,85.5657736905,86.7661368797,73.0113636364,81.9295478444,0.7926566365,1313,1231.7,794689488,203991732,2,1.5,17383480,13845520,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,,,,83.365,16.635,0,92.5126903553,92.3954372624,99.692884285,99.405,0.9671518265,741,727.3,174815376,163160747.2,9,6.3,14583992,13125580,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.3922859831,8.6077140169,0,95.1573849879,94.9848942598,83.0148619958,92.3330197554,0.8842367913,88,51.3,14568192,14567990.4,1,0.2,14569696,14569664,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,98.9002932551,1.0997067449,0,97.8339350181,98.4261501211,99.6112311015,99.4318181818,0.9909024469,333,196.2,58271752,58271514.4,1,0.3,14572360,14572328,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.0019560965,8.9980439035,0,92.6364942529,92.5035868006,88.6927744071,91.0019560965,0.9140116495,434,345.7,72839592,72839354.4,1,0.4,14571680,8743039.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,82.2134595163,17.7865404837,0,85.7931365491,86.9688614985,73.4449760766,82.2134595163,0.79843524,1338,1261,713824560,135620556.8,2,1.1,13967040,11792414.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,83.73,16.27,0,91.8238993711,92.5221799747,99.6616521784,99.38,0.9699829701,784,731.9,195573368,170264004.8,6,6,11520400,10368347.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,90.780809031,9.219190969,0,94.237695078,94.8640483384,79.6178343949,91.4863593603,0.8947415347,69,56.7,11504600,11504398.4,1,0.1,11506104,11506072,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,98.8269794721,1.1730205279,0,98.0676328502,98.3050847458,99.6544276458,99.4501466276,0.9920724405,201,192.3,69025880,69025643.2,1,0.4,11508768,11508736,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,91.5453162356,8.4546837644,0,92.2210489264,93.9741750359,87.8102592388,91.5453162356,0.9206824457,389,365.2,69025880,69025642.4,1,0.3,11508088,-1334016.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,82.4447949527,17.5552050473,0,85.7517691023,87.4554005838,73.2057416268,82.4447949527,0.799816453,1474,1293.6,589823216,87376148,2,1.3,12048536,10648436,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.5,DAC,Greedy,J48,,,,,,,,0,,,83.315,16.685,0,91.347342398,93.6628643853,99.6356254229,99.4,0.9729378151,774,749.9,203547248,165913221.6,10,6.6,10186768,9168078.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,,,,91.4393226717,8.5606773283,0,95.0303030303,94.7432024169,82.5902335456,92.0507996237,0.8989769148,304,225.7,81365328,80346979.2,1,0.1,10172472,10172308.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,,,,99.6700879765,0.3299120235,0,99.6372430472,99.7578692494,99.9352051836,99.9083577713,0.9985725791,1031,930.4,254265792,-175456697.6,1,0.5,10170736,10164837.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,,,,92.7189741361,7.2810258639,0,94.1663665826,93.7948350072,91.0645339217,92.7189741361,0.9444191322,1887,1836.1,304743976,-127877109.6,1,0.3,10161912,10159267.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,,,,83.9589905363,16.0410094637,0,85.4859677296,90.6503405774,71.6208133971,83.9589905363,0.8073662233,8698,7917.7,872232576,-29211525.6,2,1.3,17456984,15898290.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,,,,87.05,12.95,0,93.2266009852,95.9442332066,99.7137056894,99.565,0.9825807774,3526,3325.2,573070504,113814689.6,10,6.9,17384392,17369476,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,91.2982126058,8.7017873942,0,94.9666464524,94.6223564955,82.3779193206,91.9096895579,0.8997658771,249,227.3,104351312,104248316,1,0.1,17393680,1686821.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,99.6884164223,0.3115835777,0,99.7578692494,99.7578692494,99.9568034557,99.926686217,0.9986805704,950,915.7,330445808,-99063588.8,1,0.2,17396352,17395696.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,93.0449902195,6.9550097805,0,94.1660701503,94.368723099,91.0093767237,93.0449902195,0.9495512444,1848,1795.9,400017120,-41715269.6,1,0.5,17395664,17393046.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,84.3322818086,15.6677181914,0,85.7164680721,90.9990269218,72.0394736842,84.3322818086,0.8150538695,10774,8245.2,871877584,-25551370.4,2,1.1,17450736,14230672,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,86.66,13.34,0,94.5843828715,95.1837769328,99.7761699027,99.595,0.9787971337,4189,2896.6,677985440,-206757164.8,10,7.4,17381128,15627228,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,91.7215428034,8.2784571966,0,94.9879227053,95.0453172205,82.3779193206,92.2389463782,0.9115708045,532,247.2,104268800,92055650.4,1,0.3,17379928,-11458637.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,99.6884164223,0.3115835777,0,99.7578692494,99.7578692494,99.9568034557,99.926686217,0.9986805704,1589,1010.4,347562632,-81934335.2,1,0.7,17382632,17382600,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,92.523364486,7.476635514,0,94.0201729107,93.6154949785,90.8439051296,92.523364486,0.9374479192,3030,2186.5,417080504,-22911097.6,1,0.7,17381912,837574.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,83.8906414301,16.1093585699,0,85.602335587,90.3503081414,71.9796650718,83.8906414301,0.8135215951,13732,9410.1,851527960,-75162002.4,2,1.3,16362424,13338691.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.7,DAC,Distance,J48,,,,,,,,0,,,87.05,12.95,0,93.897882939,95.5640050697,99.7449377961,99.58,0.9813287223,2299,2184.5,711342608,-180324220.8,7,6.3,15480080,15474309.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,,,,91.0630291627,8.9369708373,0,94.40433213,94.8036253776,80.2547770701,91.5804327375,0.8748641766,62,55.3,15456496,15456258.4,1,0.3,15457960,15457928,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,,,,99.3951612903,0.6048387097,0,98.6810551559,99.6368038741,99.7624190065,99.7434017595,0.9982393225,252,210.2,61824808,61824570.4,1,0.3,15460624,13914546.4,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,,,,92.1104107803,7.8895892197,0,93.2263814617,93.7948350072,89.5201323773,92.1104107803,0.9344278252,469,451,61824808,61824570.4,1,0.3,15459944,12367952.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,,,,83.6277602524,16.3722397476,0,85.9404242046,89.3691209861,73.0412679426,83.6277602524,0.8170193404,1440,1377.9,724979512,153968944.8,2,1.4,14810864,12333360.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,,,,86.115,13.885,0,96.0102960103,94.5500633714,99.8386341159,99.63,0.9752234854,1351,1216.3,202972152,160347346.4,7,6.1,10164600,10164571.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.4270931326,7.5729068674,0,95.2466907341,95.6495468278,83.2271762208,92.8974600188,0.890082809,130,65.2,20297024,11163443.2,1,0.4,10150304,-19117328,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,99.1752199413,0.8247800587,0,98.1971153846,98.9104116223,99.6760259179,99.5601173021,0.9950065109,221,213.3,50742632,50742393.6,1,0.4,10152968,-4703035.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,91.9582699413,8.0417300587,0,93.3955491744,93.3285509326,89.8510755654,91.9582699413,0.9275900538,565,483.1,60891080,60890842.4,1,0.4,10152288,10152252,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,83.4069400631,16.5930599369,0,86.1146095718,88.7122932209,73.6244019139,83.4069400631,0.8171046315,1632,1484.1,856621008,-121722845.6,2,1.6,17347312,15576452,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,86.12,13.88,0,92.7784577723,96.0709759189,99.692884285,99.55,0.9828937253,1242,1199.4,201494040,172709090.4,10,6.8,14408496,14408467.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.1919096896,7.8080903104,0,95.2983725136,95.5287009063,83.4394904459,92.8504233302,0.897383596,63,59.5,14392696,14392494.4,1,0.2,14394200,14394168,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,99.3218475073,0.6781524927,0,99.2727272727,99.1525423729,99.8704103672,99.7617302053,0.9972715839,248,221.8,57569768,57569530.4,1,0.5,14396864,14396832,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.523364486,7.476635514,0,93.7052932761,93.9741750359,90.2923331495,92.523364486,0.9384399772,547,481.9,71962160,71961887.2,1,0.2,14396184,14396148,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,83.8065194532,16.1934805468,0,86.191519324,89.336685047,73.6094497608,83.8065194532,0.8282281386,1648,1491,859897808,-91018842.4,2,1.2,17281680,15790081.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,85.945,14.055,0,93.3500627353,94.2965779468,99.7241163917,99.51,0.9739329014,1305,1200.8,241001992,190986386.4,9,6.4,17229952,15498573.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,,,,92.7093132643,7.2906867357,0,94.9374627755,96.3141993958,81.9532908705,93.1326434619,0.9052424295,232,216.6,68855888,68854449.6,1,0.2,17215656,17215393.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,,,,99.706744868,0.293255132,0,99.5169082126,99.7578692494,99.9136069114,99.8900293255,0.9983573808,876,835.3,223780136,-205737207.2,1,0.4,17218320,17216745.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,,,,92.4581612693,7.5418387307,0,94.2049981891,93.2926829268,91.1748483177,92.4581612693,0.9428767882,1831,1679.1,275422528,-169567556,1,0.4,17217672,17217636,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
